Orientation: O[row][col]

Sp_ID O[0][0] O[0][1] O[0][2] O[1][0] O[1][1] O[1][2] O[2][0] O[2][1] O[2][2] X Y Z a b c alpha beta gamma Err1 Err2 Err3 MeanRadius Confidence 
7168 0.599106 0.039414 0.799699 0.796503 0.072419 -0.600281 -0.081572 0.996595 0.011993 315.370789 -116.194432 -40.505906 3.611240 3.623985 3.617090 89.990221 90.144485 90.108322 151.696670 0.140103 0.184122 81.382273 0.750000 
7174 -0.672792 0.732790 -0.101829 -0.734405 -0.678141 -0.027822 -0.089442 0.056065 0.994413 -441.239303 -185.283562 31.117899 3.612123 3.604155 3.624561 90.270000 90.269509 90.064351 37.273569 0.032907 0.035776 134.871135 0.750000 
7179 -0.471469 0.053265 -0.880272 -0.478628 0.822916 0.306145 0.740697 0.565661 -0.362486 55.841223 66.680513 16.480088 3.613683 3.614037 3.614837 89.971139 90.018846 90.000742 16.016143 0.045400 0.036144 161.048582 1.000000 
7180 0.445041 -0.888123 -0.114785 0.607835 0.393713 -0.689584 0.657628 0.237123 0.715051 97.945304 -35.630481 4.728318 3.613493 3.606401 3.614791 90.245715 89.999792 89.999137 25.216678 0.044534 0.032961 93.556296 0.750000 
7183 0.065159 -0.990614 -0.120160 0.158293 0.129152 -0.978909 0.985240 0.044764 0.165223 -261.208769 -163.675256 -199.623995 3.604883 3.604155 3.614447 90.270000 90.132075 89.730000 145.430076 0.219445 0.162742 87.354476 0.750000 
7191 0.445693 -0.887791 -0.114828 0.607610 0.394215 -0.689496 0.657395 0.237533 0.715130 133.480712 163.901129 138.008536 3.606317 3.604155 3.613732 90.270000 89.809386 90.031428 106.826941 0.122116 0.106676 90.427242 0.750000 
7192 0.605719 0.023064 0.795345 0.790645 0.094815 -0.604889 -0.089362 0.995228 0.039196 -120.139626 58.605958 -41.729087 3.615514 3.624837 3.605833 89.950428 90.171175 90.104880 145.012552 0.091984 0.101392 137.970683 0.750000 
7195 0.592668 -0.471098 0.653308 0.775215 0.113495 -0.621418 0.218601 0.874749 0.432468 463.445636 268.729465 0.056597 3.617084 3.619798 3.616382 89.935169 90.069576 89.972612 42.805746 0.024663 0.024206 118.731610 1.000000 
7196 -0.662254 0.731662 0.161525 -0.705631 -0.536507 -0.462866 -0.252003 -0.420512 0.871587 -91.205491 -212.174350 12.248237 3.616147 3.615189 3.614652 89.980944 90.017706 89.980994 37.107215 0.045739 0.034596 195.304331 1.000000 
7200 -0.650430 0.446894 -0.614188 -0.687557 -0.690053 0.226034 -0.322810 0.569309 0.756096 190.712313 -5.598012 6.366197 3.604155 3.614712 3.611916 89.816792 89.730000 89.951737 140.345891 0.165129 0.127466 232.466270 0.750000 
7208 0.350987 -0.901638 -0.252698 0.490994 0.407005 -0.770241 0.797329 0.146271 0.585553 -266.790111 270.171274 29.395720 3.612727 3.614574 3.612627 90.176467 90.054254 90.141050 79.061207 0.059946 0.053580 161.596122 0.750000 
7209 0.543235 -0.798500 0.259410 0.714480 0.277406 -0.642311 0.440923 0.534269 0.721209 181.002643 445.573081 -22.869570 3.616126 3.615782 3.615824 89.986463 89.730000 89.730000 79.242095 0.077829 0.087259 244.748156 0.750000 
7211 0.596633 0.094283 0.796956 0.774937 0.190411 -0.602675 -0.208571 0.977166 0.040543 -319.802553 -157.717926 -5.715046 3.604238 3.607689 3.604155 89.888740 90.270000 90.113550 74.932876 0.102988 0.096722 55.756781 0.750000 
7214 0.200383 0.035722 0.979066 0.304711 0.947499 -0.096934 -0.931127 0.317756 0.178978 331.378445 -39.297045 13.940740 3.614015 3.613324 3.613246 90.106264 90.050206 90.015257 45.585289 0.080363 0.066145 194.681925 0.916667 
7216 -0.671462 0.641825 -0.370404 -0.709463 -0.701137 0.071193 -0.214010 0.310592 0.926138 76.049075 346.216791 0.155120 3.616680 3.616451 3.616053 90.014953 89.968087 90.083291 34.329403 0.056833 0.030975 150.390094 0.833333 
7218 -0.653133 0.742917 -0.146603 -0.685706 -0.662383 -0.301756 -0.321287 -0.096560 0.942046 26.689479 380.529518 9.582402 3.613592 3.614763 3.606717 90.236559 89.810482 89.906415 53.563826 0.231244 0.096485 221.916836 0.750000 
7220 -0.530353 -0.151624 -0.834108 -0.536285 0.822011 0.191563 0.656600 0.548916 -0.517270 -346.064634 145.933348 47.531990 3.604330 3.610780 3.615267 90.219592 89.739136 90.049645 98.594279 0.211047 0.190532 77.826866 0.750000 
7225 0.543995 -0.798570 0.257597 0.710690 0.275296 -0.647403 0.446081 0.535256 0.717295 -20.762645 370.528186 -161.206012 3.606083 3.618646 3.611882 90.207115 90.067946 89.859966 124.096401 0.128860 0.125044 218.926570 0.750000 
7228 0.609115 0.013309 0.792970 0.789552 0.084062 -0.607900 -0.074750 0.996372 0.040695 180.422685 -55.741780 12.428248 3.613675 3.619431 3.604541 89.997377 90.096331 90.245165 117.574344 0.087520 0.092158 270.371788 0.750000 
7233 -0.691003 0.689420 -0.217290 -0.719082 -0.624946 0.303912 0.073728 0.366254 0.927589 -273.011277 -288.354665 47.409389 3.617154 3.614454 3.613790 90.000811 90.003746 90.270000 91.974407 0.152534 0.169651 243.315171 0.833333 
7234 0.272556 -0.242151 0.931169 0.385269 0.914300 0.124995 -0.881636 0.324682 0.342491 -429.017527 -406.929832 57.705950 3.614214 3.612019 3.614442 90.105167 90.059002 90.013121 72.910501 0.080914 0.077698 159.750449 1.000000 
7236 0.452562 -0.821455 0.346985 0.596197 -0.010630 -0.802768 0.663126 0.570174 0.484939 181.271262 133.665326 1.000588 3.616627 3.614575 3.616037 90.046946 90.006924 89.986003 32.400018 0.042574 0.039644 108.306205 0.916667 
7237 0.496761 -0.298438 0.814962 0.639861 0.760346 -0.111590 -0.586351 0.576896 0.568669 -364.342500 -388.394629 29.252186 3.611469 3.611745 3.610786 90.092518 90.085201 90.010678 37.755300 0.059167 0.051351 116.070243 0.750000 
7245 -0.624365 0.686855 -0.372020 -0.634979 -0.723663 -0.270395 -0.454939 0.067400 0.887968 -13.885458 191.501925 17.799479 3.615879 3.607844 3.618984 90.018548 90.008296 89.909919 55.378140 0.059926 0.037260 155.081372 0.750000 
7246 -0.536864 0.128058 -0.833893 -0.529424 0.718438 0.451173 0.656877 0.683702 -0.317907 119.707862 332.039507 -15.079524 3.615342 3.615859 3.619375 89.999201 90.023976 89.988588 52.110372 0.053929 0.049063 77.102203 0.750000 
7249 0.611604 -0.191047 0.767751 0.763894 0.395182 -0.510194 -0.205930 0.898517 0.387634 288.067454 -108.832406 -9.694279 3.620540 3.620972 3.616355 89.963557 89.961230 90.221151 76.816504 0.121588 0.119586 79.850379 0.750000 
7251 0.563658 -0.729405 -0.387632 0.709203 0.667936 -0.225595 0.423464 -0.147751 0.893783 -216.569709 -412.429289 26.241021 3.615326 3.614704 3.615162 90.037454 90.016986 90.028885 38.725458 0.033487 0.022496 227.891377 1.000000 
7253 0.508999 -0.821017 0.258557 0.642039 0.162053 -0.749349 0.573328 0.547422 0.609610 -346.738023 171.313323 6.378695 3.615333 3.609509 3.615091 90.185728 90.034439 89.764428 42.150932 0.206847 0.174100 256.159979 0.750000 
7274 0.630329 -0.336900 0.699417 0.769145 0.148733 -0.621526 0.105365 0.929719 0.352876 448.184680 -341.711338 2.640069 3.614936 3.617609 3.614083 89.965001 89.986811 90.071842 52.116020 0.160885 0.108750 228.748343 1.000000 
7278 0.510463 -0.821915 0.252752 0.640877 0.167663 -0.749110 0.573328 0.544376 0.612332 -328.374276 166.904230 11.321514 3.614887 3.613675 3.614275 90.061499 89.883471 90.046352 125.462364 0.166603 0.131954 346.239757 1.000000 
7281 -0.629282 0.388314 -0.673214 -0.605895 0.297365 0.737879 0.486719 0.872231 0.048151 105.533589 -235.311430 24.840390 3.615008 3.616682 3.606651 89.946682 90.113512 89.996060 21.160548 0.035019 0.031985 138.424746 0.750000 
7288 -0.691420 0.351912 -0.630948 -0.671075 -0.636303 0.380495 -0.267574 0.686496 0.676112 49.516396 199.122267 55.325019 3.606468 3.609350 3.614337 90.066278 90.185940 90.034395 144.300815 0.098958 0.126086 69.300321 0.750000 
7289 -0.716443 0.696153 -0.045619 -0.694642 -0.717893 -0.045857 -0.064673 -0.001165 0.997906 39.827220 22.714426 34.741916 3.613247 3.618483 3.617562 90.040663 89.903473 89.765536 81.926415 0.118858 0.124079 113.385593 1.000000 
7290 0.643321 -0.592595 0.484736 0.763136 0.445635 -0.468009 0.061324 0.671000 0.738917 -206.723952 110.261403 18.792953 3.614279 3.613119 3.613722 89.976756 90.173176 90.041772 18.347667 0.127732 0.091208 266.356095 0.833333 
7295 -0.629817 0.734162 0.253647 -0.600316 -0.252857 -0.758739 -0.492900 -0.630135 0.599983 -311.993094 171.010146 -11.513457 3.612412 3.613853 3.613479 89.895753 90.051893 90.016316 70.652458 0.073705 0.066445 99.402306 0.833333 
7296 -0.718485 0.689125 -0.094268 -0.692460 -0.721446 0.003771 -0.065411 0.067986 0.995540 -281.965098 43.241927 41.216005 3.605623 3.604155 3.621513 90.270000 90.233993 90.150387 91.673358 0.064925 0.069308 164.010222 0.750000 
7297 -0.688010 0.516238 -0.510041 -0.658873 -0.149759 0.737196 0.304185 0.843250 0.443171 -2.592961 -161.460774 29.444378 3.614802 3.613249 3.615283 89.984043 90.055105 89.977509 25.563992 0.029438 0.026847 106.538769 0.916667 
7299 0.646220 -0.762648 0.027688 0.760187 0.640092 -0.111348 0.067196 0.093003 0.993396 -25.111317 -242.834483 73.865438 3.618556 3.609797 3.623231 90.223622 90.199386 90.219005 125.534854 0.095646 0.128809 115.131678 0.750000 
7300 0.645559 0.075711 0.759948 0.758322 0.054443 -0.649602 -0.090556 0.995642 -0.022267 302.226428 419.129489 19.284869 3.612257 3.609796 3.614830 90.010721 90.193082 90.117040 46.618361 0.111334 0.113555 93.527871 1.000000 
7301 -0.702281 0.707736 0.076892 -0.675673 -0.628627 -0.385090 -0.224206 -0.322395 0.919670 410.905847 192.364271 19.053209 3.615274 3.614330 3.615830 90.020672 90.002806 90.041435 33.388169 0.070058 0.059507 241.736865 1.000000 
7302 0.649928 -0.073775 0.756407 0.759838 0.083394 -0.644742 -0.015514 0.993782 0.110257 -406.049255 -63.929193 5.288947 3.615927 3.620995 3.604155 90.067004 90.100575 89.936382 18.393274 0.036849 0.037057 180.895325 0.750000 
7305 -0.572080 -0.312034 -0.758524 -0.528144 0.847705 0.049607 0.627525 0.428989 -0.649754 -365.241201 128.909262 106.522659 3.617197 3.606938 3.608938 89.824110 89.825746 90.015823 193.046885 0.155324 0.180357 68.534560 0.750000 
7307 0.380702 -0.916980 0.119217 0.473033 0.082345 -0.877188 0.794547 0.390341 0.465111 49.018563 159.970113 23.938704 3.615844 3.606025 3.612504 90.201910 90.110280 89.867264 94.522958 0.093339 0.085207 126.498710 0.750000 
7310 -0.540718 0.840729 0.028270 -0.500587 -0.294583 -0.814023 -0.676045 -0.454308 0.580144 -407.718102 -177.489183 24.591507 3.613012 3.612614 3.613073 89.954149 90.050530 89.911225 46.484424 0.022108 0.027955 165.550894 1.000000 
7319 -0.464862 0.850646 -0.245573 -0.416403 -0.454824 -0.787238 -0.781353 -0.263700 0.565642 -399.724030 -427.333526 16.067938 3.616103 3.615398 3.615974 90.003183 89.991269 89.980034 54.669111 0.024559 0.022393 130.551489 1.000000 
7328 0.653673 -0.731646 0.193406 0.749435 0.590320 -0.299782 0.105163 0.340904 0.934197 205.129386 -206.224693 7.669388 3.614301 3.615302 3.614866 89.995601 90.045760 90.005729 44.104782 0.059669 0.043107 210.802005 0.833333 
7332 0.376275 -0.065825 0.924167 0.456831 0.880973 -0.123251 -0.806053 0.468565 0.361560 173.584569 114.557508 19.110391 3.613316 3.614446 3.614232 90.089168 90.021823 90.004581 16.133699 0.064681 0.057677 144.742303 0.833333 
7333 -0.287290 0.936864 0.199377 -0.232620 0.133678 -0.963337 -0.929168 -0.323136 0.179529 -97.901043 -98.120885 13.565862 3.614115 3.614302 3.615550 90.013303 89.993310 90.012588 27.411588 0.044437 0.032294 260.231500 0.916667 
7334 -0.631236 0.628538 0.454401 -0.585692 -0.002233 -0.810531 -0.508434 -0.777776 0.369539 -30.219751 -144.180742 11.032646 3.616177 3.615280 3.614558 89.981079 90.042150 90.027435 26.846874 0.071327 0.057525 235.390489 0.833333 
7338 0.597664 0.073669 0.798355 0.681382 0.478088 -0.554211 -0.422512 0.875217 0.235539 -160.511638 395.339974 17.991696 3.613432 3.614938 3.613523 90.075141 90.053912 90.007080 80.708947 0.056301 0.061453 313.911541 1.000000 
7345 0.156453 -0.981394 -0.111300 0.234024 0.146313 -0.961158 0.959560 0.124330 0.252561 -471.998080 -136.939141 32.007426 3.611861 3.604155 3.604155 90.270000 90.222523 90.007567 115.096181 0.075861 0.109980 59.440368 0.750000 
7349 -0.734793 0.257632 -0.627459 -0.671011 -0.140919 0.727933 0.099118 0.955912 0.276420 -117.979125 -98.615399 42.020694 3.625838 3.614814 3.610882 90.047882 89.921138 89.988673 59.129012 0.073411 0.074260 86.768660 0.833333 
7350 0.599287 0.078658 0.796660 0.676602 0.482114 -0.556575 -0.427860 0.872571 0.235704 -17.441258 550.774055 -68.111688 3.604194 3.615044 3.613970 90.198381 90.261910 89.919284 103.368505 0.152962 0.149079 173.389731 0.750000 
7352 0.573018 -0.603449 0.554527 0.644843 0.749579 0.149363 -0.505794 0.271994 0.818652 -233.113477 -311.773484 20.888421 3.612885 3.612519 3.612041 90.124888 90.047345 89.999442 34.045237 0.063163 0.048510 87.480259 0.750000 
7355 0.498753 -0.865923 0.037728 0.574816 0.297876 -0.762139 0.648715 0.401806 0.646313 -307.730025 -256.367921 -2.932701 3.614843 3.604596 3.614271 90.063782 89.908633 90.034853 63.005886 0.080738 0.073756 177.203970 0.833333 
7363 0.495295 0.086793 0.864378 0.558039 0.730777 -0.393138 -0.665789 0.677076 0.313516 511.506520 -216.855583 12.758707 3.614952 3.604155 3.611659 90.235842 89.936063 89.730000 55.403561 0.037551 0.036292 265.044271 0.750000 
7369 0.672853 -0.713097 0.196880 0.735778 0.672714 -0.078015 -0.076812 0.197353 0.977319 39.975235 201.326276 8.353424 3.615420 3.614671 3.614762 90.024788 90.067033 90.021264 37.556129 0.147931 0.042772 261.992459 1.000000 
7373 -0.741809 0.029914 -0.669944 -0.658178 0.159006 0.735880 0.128538 0.986824 -0.098263 424.314712 -15.969056 -0.266425 3.611346 3.611416 3.611106 89.968177 90.233698 89.970639 69.793699 0.124541 0.090281 75.824867 0.750000 
7383 0.651771 -0.469907 0.595300 0.715224 0.641938 -0.276350 -0.252287 0.605890 0.754486 302.235629 222.333757 16.197920 3.613959 3.613183 3.613370 90.026320 90.055164 90.044975 18.125815 0.070156 0.057637 402.444952 0.833333 
7385 -0.738037 0.671387 0.067389 -0.654433 -0.687896 -0.313875 -0.164375 -0.275753 0.947070 118.325012 453.756871 17.490875 3.610972 3.614262 3.605840 89.950577 90.052914 90.105366 129.485565 0.156160 0.084478 254.586051 0.750000 
7387 0.675329 -0.615380 0.406496 0.720919 0.667082 -0.187822 -0.155584 0.419892 0.894139 134.517929 551.283253 37.362016 3.613899 3.609414 3.612608 90.214617 90.254168 90.170184 62.104004 0.143788 0.082593 149.512431 0.750000 
7392 -0.648771 0.077748 -0.757002 -0.555665 0.631265 0.541055 0.519935 0.771660 -0.366344 -95.750015 -351.251827 28.788041 3.615539 3.614392 3.610927 90.103122 90.109861 89.778467 172.688210 0.123769 0.128773 90.325240 0.750000 
7394 0.647684 -0.758856 -0.068133 0.694741 0.624932 -0.356083 0.312794 0.183295 0.931967 446.927934 -367.581184 41.400436 3.604155 3.606891 3.613496 90.268827 89.906883 90.162152 100.081458 0.399903 0.188775 76.469979 0.750000 
7395 0.675176 0.066012 0.734698 0.720563 0.154150 -0.676037 -0.157881 0.985840 0.056513 256.950149 84.938908 -73.457816 3.624305 3.622139 3.614766 89.997376 89.981178 90.262308 133.583914 0.143550 0.112285 180.818977 0.750000 
7396 0.338333 0.746948 0.572363 0.389962 0.442260 -0.807673 -0.856423 0.496462 -0.141650 -159.846930 -8.197971 34.135834 3.613784 3.611820 3.613463 90.109600 90.040229 89.986538 38.153856 0.031971 0.031036 153.202762 0.916667 
7401 0.403086 -0.531359 -0.745103 0.459041 0.821739 -0.337679 0.791709 -0.205919 0.575148 365.324759 -96.404627 -39.263682 3.613337 3.616079 3.616885 90.041234 90.063465 89.934254 139.313792 0.081401 0.106814 164.200429 0.750000 
7402 0.650545 -0.756537 -0.066664 0.693196 0.627347 -0.354845 0.310275 0.184631 0.932545 94.116448 -394.901262 -2.092766 3.613297 3.617576 3.615037 89.950027 89.974141 90.050394 70.521271 0.073366 0.058628 84.150606 1.000000 
7403 0.675704 0.062514 0.734518 0.720954 0.151822 -0.676148 -0.153784 0.986429 0.057517 450.461026 270.186998 200.000000 3.615565 3.604155 3.616824 89.856667 90.269781 90.121213 117.556976 0.153126 0.148459 183.590602 0.833333 
7415 0.652399 -0.612700 0.446065 0.686445 0.228271 -0.690424 0.321199 0.756631 0.569509 303.106432 70.121056 11.748307 3.612987 3.615620 3.615028 89.999005 90.024599 89.987404 31.772753 0.046893 0.039731 234.689435 0.916667 
7416 0.533967 0.157965 0.830618 0.572686 0.655156 -0.492750 -0.622021 0.738795 0.259367 428.095199 19.410002 14.845119 3.614405 3.614627 3.611704 89.982404 90.156602 89.940862 33.959247 0.061112 0.046121 279.881949 0.750000 
7418 0.691604 -0.217460 0.688763 0.718546 0.303952 -0.625544 -0.073320 0.927537 0.366470 388.403970 330.741062 17.495318 3.613355 3.614454 3.614969 90.015096 90.060293 90.015224 54.570370 0.073908 0.070082 231.904428 1.000000 
7420 0.542142 -0.110336 0.833011 0.574503 0.772116 -0.271629 -0.613211 0.625829 0.481985 -10.942189 -139.141474 -174.512572 3.620286 3.606445 3.604168 90.269876 89.906694 89.954024 137.562087 0.143306 0.131784 252.478787 0.750000 
7421 -0.421106 0.562375 0.711620 -0.333468 0.633632 -0.698076 -0.843486 -0.531266 -0.079293 86.920230 -186.798954 26.707319 3.612276 3.613681 3.616075 90.061327 89.886568 90.004462 22.492017 0.050775 0.033090 148.340854 0.750000 
7425 -0.699519 0.573322 -0.426585 -0.586837 -0.120218 0.800731 0.407793 0.810463 0.420541 26.762496 -189.304473 22.123928 3.606018 3.609352 3.607230 89.960208 90.028989 90.032413 123.485871 0.082143 0.095593 103.888861 0.750000 
7428 0.682301 -0.730713 -0.022888 0.709856 0.669665 -0.218297 0.174839 0.132697 0.975614 342.443271 -82.654206 25.733447 3.617879 3.614095 3.615243 89.995073 89.986344 90.057310 40.987245 0.105936 0.036100 180.542907 0.750000 
7436 0.683954 -0.018947 0.729279 0.704492 0.276779 -0.653517 -0.189467 0.960747 0.202653 38.085134 -347.232513 30.458057 3.615969 3.614494 3.613551 90.026767 90.070899 90.022689 26.055704 0.044327 0.043650 84.885063 0.750000 
7437 0.546601 -0.114530 0.829524 0.574135 0.772373 -0.271677 -0.609587 0.624758 0.487936 254.008320 -77.565912 22.371338 3.612133 3.614276 3.604155 90.075172 90.269992 89.910890 119.922379 0.128621 0.115116 289.510352 1.000000 
7441 -0.668007 -0.366360 -0.647724 -0.547904 0.831134 0.094963 0.503555 0.418327 -0.755933 -369.870473 -416.331592 14.395530 3.613817 3.614705 3.614942 89.978629 89.990134 89.965658 26.619002 0.069573 0.055602 189.918259 0.916667 
7443 -0.713044 0.683553 0.155959 -0.587985 -0.461841 -0.664060 -0.381892 -0.565206 0.731233 -634.963029 -80.242308 -195.351067 3.609052 3.614092 3.610413 89.807409 89.984756 89.926526 169.727953 0.192546 0.179683 365.474889 0.750000 
7445 -0.680732 0.678399 0.276367 -0.558764 -0.236912 -0.794768 -0.473695 -0.695448 0.540338 289.704626 58.446745 33.992344 3.612403 3.611749 3.613406 89.970275 90.090333 90.040025 44.897238 0.067509 0.057084 101.399291 1.000000 
7446 -0.673573 -0.037788 -0.738154 -0.548231 0.695360 0.464669 0.495724 0.717668 -0.489092 -357.049915 -83.080105 -68.110150 3.620503 3.619276 3.608281 90.270000 90.270000 90.147604 129.163346 0.120279 0.124981 138.456402 0.750000 
7449 0.702024 -0.703115 0.113098 0.709369 0.704435 -0.023829 -0.062915 0.096957 0.993298 501.143257 -187.983867 113.037784 3.614866 3.604156 3.615435 90.269627 90.266940 90.070937 49.479556 0.039044 0.050909 251.282157 0.750000 
7458 -0.739673 -0.268919 -0.616900 -0.603804 0.669980 0.431913 0.297161 0.691961 -0.657940 -265.872962 -332.562299 10.468490 3.614596 3.614950 3.615075 89.967203 90.015557 89.979984 43.817710 0.077321 0.060707 276.568388 1.000000 
7459 0.709291 -0.702214 0.061663 0.704858 0.705392 -0.074811 0.009036 0.096526 0.995289 -67.147547 -354.655859 179.838651 3.613360 3.615045 3.604155 90.270000 89.730000 89.730000 124.109707 0.183364 0.216741 207.945108 0.750000 
7460 0.116579 0.962219 0.246058 0.165942 0.225393 -0.960032 -0.979220 0.152751 -0.133396 37.442203 359.654977 34.209605 3.612781 3.612593 3.615756 90.067800 90.028366 90.012783 45.453226 0.057098 0.051286 94.441360 1.000000 
